ZIP,num_sch,num_work,num_personal,num_pickdrop,num_discret,num_shop,num_home,num_em,num_m,num_aft,num_evn,num_walk,num_bike,num_taxi,num_local_bus,num_inter_rail,num_intra_rail,num_auto,num_other
96129,0,0,0,2,1,0,0,4,3,4,4,0,1,0,0,0,0,6,0
96130,5,56,18,15,51,70,34,19,145,194,87,26,4,0,4,0,0,384,0
96132,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0
96133,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0
96134,3,17,2,6,6,3,18,9,46,38,38,0,0,0,0,0,0,121,0
96136,0,0,0,0,4,2,0,0,6,0,0,0,0,0,0,0,0,6,0
96137,0,9,0,3,17,1,39,8,45,27,23,2,0,0,0,0,0,62,0
96140,0,11,2,2,7,1,21,2,34,32,27,4,5,0,0,0,0,77,0
96141,2,3,5,0,0,0,4,2,14,16,13,8,1,0,1,0,0,30,0
96142,6,15,2,0,16,3,11,12,24,58,35,16,10,0,3,0,0,73,0
96143,4,7,2,5,9,3,9,3,29,40,29,22,2,0,3,0,0,60,0
96145,13,57,13,9,34,25,18,20,117,99,80,14,3,0,10,0,0,256,0
96146,4,17,3,11,34,2,1,2,39,23,15,4,3,0,0,0,0,81,0
96148,0,0,2,1,6,4,0,0,9,7,3,2,0,0,0,0,0,15,0
96150,47,127,36,48,157,125,111,53,469,453,372,100,37,1,43,0,0,1022,0
96151,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,6,0
96155,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0
96158,0,3,0,0,0,0,0,1,4,6,2,2,0,0,0,0,0,7,0
96161,8,59,16,12,87,18,6,16,88,143,92,22,11,0,7,0,0,286,0
